日志时间：2012-07-31 14:00:01,929  
[系统:system;描述:方法拦截;代码:700]执行用时：4毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,6976b6ffa4464a7db5ae9529c5504102,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:00:04,661  
[系统:system;描述:方法拦截;代码:700]执行用时：6毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:12:54,336  
[系统:system;描述:方法拦截;代码:700]执行用时：76毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:12:58,665  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:13:06,872  
[系统:system;描述:方法拦截;代码:700]执行用时：80毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:13:30,978  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:13:34,815  
[系统:system;描述:方法拦截;代码:700]执行用时：71毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:13:44,235  
[系统:system;描述:方法拦截;代码:700]执行用时：78毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:14:34,220  
[系统:system;描述:方法拦截;代码:700]执行用时：8毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:14:34,793  
[系统:system;描述:方法拦截;代码:700]执行用时：70毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:18:48,024  
[系统:system;描述:方法拦截;代码:700]执行用时：6毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:18:52,636  
[系统:system;描述:方法拦截;代码:700]执行用时：152毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:19:03,110  
[系统:system;描述:方法拦截;代码:700]执行用时：68毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:19:11,747  
[系统:system;描述:方法拦截;代码:700]执行用时：71毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:19:15,420  
[系统:system;描述:方法拦截;代码:700]执行用时：74毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:19:25,147  
[系统:system;描述:方法拦截;代码:700]执行用时：81毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:19:27,973  
[系统:system;描述:方法拦截;代码:700]执行用时：90毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:22:28,890  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:22:34,185  
[系统:system;描述:方法拦截;代码:700]执行用时：73毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:22:38,453  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:22:46,267  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:22:50,814  
[系统:system;描述:方法拦截;代码:700]执行用时：6毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:23:44,128  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:23:50,258  
[系统:system;描述:方法拦截;代码:700]执行用时：5毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:24:04,660  
[系统:system;描述:方法拦截;代码:700]执行用时：75毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:25:29,609  
[系统:system;描述:方法拦截;代码:700]执行用时：7毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:25:41,404  
[系统:system;描述:方法拦截;代码:700]执行用时：78毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:26:01,790  
[系统:system;描述:方法拦截;代码:700]执行用时：73毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:26:04,512  
[系统:system;描述:方法拦截;代码:700]执行用时：74毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:26:15,886  
[系统:system;描述:方法拦截;代码:700]执行用时：70毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:26:30,564  
[系统:system;描述:方法拦截;代码:700]执行用时：111毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:27:07,448  
[系统:system;描述:方法拦截;代码:700]执行用时：76毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:27:10,766  
[系统:system;描述:方法拦截;代码:700]执行用时：3毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:27:12,951  
[系统:system;描述:方法拦截;代码:700]执行用时：7毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,4ad9cfcd19e44ecd8c0c24e7a0188137,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:28:29,434  
[系统:system;描述:方法拦截;代码:700]执行用时：8毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,09d98ecdc370497bb54f555b2602947b,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:28:32,118  
[系统:system;描述:方法拦截;代码:700]执行用时：48毫秒;请求信息：Invocation: method 'LoginMember', arguments WebSite,,09d98ecdc370497bb54f555b2602947b,0,,MobileWcf.Entity.Member.LoginEntity; target is of Type [MobileWcf.ServiceLibrary.Member.MemberService];返回信息：{"info":529154,"msg":"成功登录 ！","status":1,"data":"f8318b73af2a4856acdeb7ed8a7695eb"}; 日志时间：2012-07-31 14:30:56,948  
[系统:system;描述:方法拦截;代码:700]执行用时：3毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,b29f45352f374730944bd7c5498fca44,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:34:06,086  
[系统:system;描述:方法拦截;代码:700]执行用时：879毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,token,guid,user_id,uid,1599; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:35:24,144  
[系统:system;描述:方法拦截;代码:700]执行用时：8毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,b29f45352f374730944bd7c5498fca44,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:35:30,349  
[系统:system;描述:方法拦截;代码:700]执行用时：155毫秒;请求信息：Invocation: method 'LoginMember', arguments WebSite,,b29f45352f374730944bd7c5498fca44,0,,MobileWcf.Entity.Member.LoginEntity; target is of Type [MobileWcf.ServiceLibrary.Member.MemberService];返回信息：{"info":529154,"msg":"成功登录 ！","status":1,"data":"ce3dfae9d34b4861a31e482d68ccdf95"}; 日志时间：2012-07-31 14:35:31,612  
[系统:system;描述:方法拦截;代码:700]执行用时：21毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:35:41,337  
[系统:system;描述:方法拦截;代码:700]执行用时：12毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:35:41,696  
[系统:system;描述:方法拦截;代码:700]执行用时：21毫秒;请求信息：Invocation: method 'GetMemberInfo', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Member.MemberService];返回信息：{"info":{"user_id":529154,"uid":"836036143@qq.com","nick":"","sex":"","location":{"zip":"200000","address":null,"city":null,"state":null,"country":null,"district":null},"created":"2012-03-16T11:33:41.497","last_login":null,"birthday":"2012-07-31T14:35:41.6670001+08:00","babybirthday":"2012-07-31T14:35:41.6670001+08:00","type":"网站用户","status":"正常","avatar":"","email":"836036143@qq.com","phone":null,"mobile":"18012345633","userlevel":"1","registertype":"1","locky":null,"orderstotal":0,"consumetotal":0.0},"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:35:45,501  
[系统:system;描述:方法拦截;代码:700]执行用时：10毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:36:04,677  
[系统:system;描述:方法拦截;代码:700]执行用时：70毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,token,guid,user_id,uid,1599; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:36:06,880  
[系统:system;描述:方法拦截;代码:700]执行用时：183毫秒;请求信息：Invocation: method 'GetGoodsInfo', arguments WebSite,2606951290464634a57074be4d7faee3,456,,,1865; target is of Type [MobileWcf.ServiceLibrary.Goods.GoodsService];返回信息：{"info":{"gid":1865,"title":"喜多成长练习杯","pic_url":"http://img.muyingzhijia.com/product/{0}/1865_01_01.jpg","attrs":[{"Key":"品牌","Value":"喜多"},{"Key":"颜色","Value":"无"},{"Key":"规格","Value":"240ml"},{"Key":"产地","Value":"上海"},{"Key":"季节性","Value":"非季节商品"},{"Key":"保质期","Value":"120月"}],"desc":"<P>【产地】：上海    </P><P>【材质】：鸭嘴式上盖、水杯：聚丙烯,耐高温120℃,可消毒。   不滴水垫片：食品级液态活性硅胶,耐高温120℃,可消毒。    </P><P>【消毒方法】   一般水洗配合奶瓶消毒剂使用效果更佳。耐高温120摄氏度    </P><P>【产品特点】：<p>1、本品符合美国药物食品管理局(FDA)检验标准。欧州CE检验标准和国家卫生检验标准。</p>   <p>2、可爱鸭嘴造型,帮助宝宝学习不同于奶嘴的吸吮方式,符合宝宝不同成长阶段需求。</p>   <p>3、密闭性佳的特殊不滴水垫片设计,即使水杯倾倒也不外漏。</p>   <p>4、双把手设计,轻巧好握持,帮助宝宝学自己喂食,同时锻炼宝宝双手抓握协调能力。</p>   <p>5、透明杯身清洁卫生看得见。</p>   <p>6、整体安全材质,耐摔耐撞不易破。</p>   <p>7、外包装使用PET绿色环保泡壳,安全无毒,使用更安心</p>    </P><P>【注意事项】：<p>1、使用前后,请以清水洗净并用蒸气式奶瓶消毒进行消毒。</p>  <p>2、请不要使用微波炉加热。</p>   <p>3、请定期检查训练各组件,如有破损,请立即更换。</p>    </P><P>【厂家官方网站】：www.usbaby.com.cn    </P><P>【客服热线】：800-820-2552</P>","price":25.00,"stock":17,"marketprice":25.00,"productcode":"114847","score":50},"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:43:20,064  
[系统:system;描述:方法拦截;代码:700]执行用时：18毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:43:24,151  
